MONTH,DAY,DAY_OF_WEEK,AIRLINE,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,CANCELLED,CANCELLATION_REASON
11,17,2,UA,LAX,1815,1,B
11,17,2,OO,ORD,1815,1,C
11,17,2,NK,IAH,1830,1,C
11,17,2,WN,SJC,1830,1,A
11,17,2,OO,RKS,1900,1,C
11,17,2,EV,IAH,1915,1,C
11,17,2,WN,DCA,1915,1,A
11,17,2,EV,PIA,1915,1,C
11,17,2,EV,ECP,1915,1,B
11,17,2,EV,LFT,1915,1,C
11,17,2,EV,IAH,1915,1,C
11,17,2,EV,MAF,1915,1,B
11,17,2,OO,DTW,1915,1,B
11,17,2,OO,PIT,1915,1,B
11,17,2,EV,DFW,1915,1,A
11,17,2,WN,HOU,1945,1,C
11,17,2,WN,GEG,2000,1,B
11,17,2,EV,VPS,2015,1,B
11,17,2,WN,SAN,2045,1,A
11,17,2,WN,MDW,2045,1,A
11,17,2,WN,MDW,2100,1,A
11,17,2,UA,EWR,2100,1,C
11,17,2,WN,HOU,2100,1,B
11,17,2,EV,AEX,2115,1,B
11,17,2,EV,MAF,2115,1,C
11,17,2,OO,BFL,2115,1,B
11,17,2,OO,IMT,2130,1,B
11,17,2,AS,SEA,2200,1,A
11,17,2,AS,LAX,2200,1,A
11,17,2,NK,ORD,2200,1,A
11,17,2,WN,GEG,2215,1,B
11,17,2,WN,PIT,2215,1,C
11,17,2,WN,IND,2300,1,A
11,18,3,UA,IAH,100,1,B
11,18,3,AA,ORD,500,1,C
11,18,3,EV,IAH,515,1,C
11,18,3,EV,IAH,530,1,B
11,18,3,EV,IAH,545,1,B
11,18,3,MQ,ORD,545,1,B
11,18,3,MQ,ORD,600,1,C
11,18,3,OO,DEN,600,1,C
11,18,3,OO,RHI,600,1,B
11,18,3,UA,EWR,600,1,C
11,18,3,WN,PHX,600,1,A
11,18,3,WN,SJC,600,1,A
11,18,3,EV,IAH,600,1,B
11,18,3,NK,ORD,615,1,B
11,18,3,WN,SMF,615,1,A
11,18,3,EV,IAH,615,1,C
11,18,3,AA,ORD,630,1,A
11,18,3,AS,SEA,630,1,A
11,18,3,WN,SAT,645,1,A
11,18,3,EV,IAH,645,1,C
11,18,3,NK,ORD,645,1,B
11,18,3,AA,ORD,645,1,A
11,18,3,WN,OAK,645,1,A
11,18,3,OO,ORD,645,1,B
11,18,3,EV,ORD,700,1,C
11,18,3,MQ,ORD,700,1,C
11,18,3,MQ,EWR,715,1,B
11,18,3,AA,LAX,715,1,A
11,18,3,WN,SFO,715,1,A
11,18,3,OO,BHM,715,1,B
11,18,3,MQ,SDF,715,1,C
11,18,3,EV,ORD,715,1,C
11,18,3,MQ,CVG,730,1,C
11,18,3,UA,IAD,730,1,C
11,18,3,OO,ORD,730,1,B
11,18,3,EV,ORD,730,1,C
11,18,3,MQ,ORD,730,1,B
11,18,3,OO,ORD,730,1,B
11,18,3,EV,ORD,745,1,C
11,18,3,WN,HOU,745,1,A
11,18,3,AA,ORD,800,1,C
11,18,3,MQ,ORD,800,1,B
11,18,3,EV,DFW,800,1,A
11,18,3,OO,LEX,800,1,B
11,18,3,WN,LAX,800,1,A
11,18,3,EV,IAH,800,1,B
11,18,3,MQ,ORD,800,1,B
11,18,3,EV,ORD,800,1,C
11,18,3,WN,PHX,815,1,A
11,18,3,UA,IAD,815,1,A
11,18,3,MQ,LSE,815,1,B
11,18,3,EV,ABE,815,1,C
11,18,3,MQ,TOL,815,1,B
11,18,3,MQ,SYR,830,1,B
11,18,3,NK,IAH,830,1,B
11,18,3,MQ,DAY,830,1,B
11,18,3,MQ,CMI,830,1,B
11,18,3,MQ,TVC,830,1,B
11,18,3,AA,BOS,830,1,A
11,18,3,MQ,GRB,830,1,B
11,18,3,MQ,MLI,830,1,B
11,18,3,MQ,IND,830,1,B
11,18,3,MQ,GRR,845,1,C
11,18,3,MQ,FWA,845,1,B
11,18,3,UA,ORD,845,1,B
11,18,3,MQ,BMI,845,1,C
11,18,3,MQ,PIA,845,1,B
11,18,3,OO,MSP,845,1,B
11,18,3,AA,STL,900,1,A
11,18,3,OO,ORD,900,1,B
11,18,3,MQ,ORD,900,1,B
11,18,3,OO,SBN,915,1,B
11,18,3,EV,JAN,915,1,C
11,18,3,EV,OMA,915,1,C
11,18,3,WN,SAN,915,1,A
11,18,3,NK,DFW,915,1,B
11,18,3,EV,MLI,915,1,C
11,18,3,OO,SEA,915,1,A
11,18,3,EV,CID,915,1,C
11,18,3,MQ,ORD,930,1,C
11,18,3,AA,ORD,930,1,A
11,18,3,OO,ABQ,930,1,B
11,18,3,OO,ORD,930,1,B
11,18,3,OO,ORD,930,1,B
11,18,3,AA,ORD,945,1,C
11,18,3,WN,PDX,945,1,A
11,18,3,WN,BUR,945,1,A
11,18,3,MQ,ORD,945,1,B
11,18,3,MQ,DSM,945,1,B
11,18,3,MQ,TUL,1000,1,C
11,18,3,AA,DFW,1000,1,A
11,18,3,MQ,ORD,1000,1,B
11,18,3,OO,ORD,1000,1,B
11,18,3,MQ,CID,1000,1,C
11,18,3,OO,ORD,1000,1,B
11,18,3,MQ,MEM,1000,1,B
11,18,3,AA,LAS,1000,1,A
11,18,3,MQ,ORD,1000,1,B
11,18,3,MQ,ORD,1000,1,B
11,18,3,EV,ORD,1000,1,B
11,18,3,MQ,XNA,1000,1,B
11,18,3,OO,ISN,1015,1,B
11,18,3,VX,ORD,1015,1,C
11,18,3,MQ,ORD,1015,1,C
11,18,3,MQ,BNA,1015,1,B
11,18,3,MQ,DBQ,1015,1,C
11,18,3,OO,MKE,1015,1,B
11,18,3,MQ,ORD,1015,1,C
11,18,3,MQ,ORD,1015,1,B
11,18,3,EV,ORD,1015,1,C
11,18,3,MQ,ORD,1015,1,C
11,18,3,EV,ORD,1030,1,C
11,18,3,OO,CMX,1030,1,B
11,18,3,MQ,ORD,1030,1,C
11,18,3,MQ,ORD,1030,1,B
11,18,3,OO,ORD,1030,1,B
11,18,3,EV,LAN,1030,1,C
11,18,3,AA,CLT,1030,1,C
11,18,3,MQ,ORD,1030,1,C
11,18,3,NK,ORD,1030,1,B
11,18,3,EV,ORD,1045,1,C
11,18,3,MQ,MSN,1045,1,C
11,18,3,EV,ORD,1045,1,C
11,18,3,OO,MSN,1045,1,B
11,18,3,EV,SAV,1045,1,C
11,18,3,EV,GSO,1045,1,C
11,18,3,OO,CVG,1045,1,B
11,18,3,UA,ORD,1045,1,C
11,18,3,EV,GSP,1045,1,C
11,18,3,OO,BNA,1100,1,B
11,18,3,MQ,ORD,1100,1,B
11,18,3,OO,ORD,1100,1,B
11,18,3,OO,MOB,1100,1,B
11,18,3,AA,ORD,1100,1,A
11,18,3,AA,ORD,1100,1,A
11,18,3,UA,LGA,1100,1,C
11,18,3,MQ,ORD,1100,1,B
11,18,3,MQ,ORD,1115,1,C
11,18,3,MQ,ABQ,1115,1,C
11,18,3,MQ,ORD,1115,1,C
11,18,3,MQ,ORD,1115,1,B
11,18,3,MQ,ORD,1115,1,B
11,18,3,UA,SMF,1115,1,A
11,18,3,VX,ORD,1115,1,C
11,18,3,WN,SJC,1115,1,A
11,18,3,EV,ORD,1130,1,C
11,18,3,MQ,ORD,1130,1,B
11,18,3,AA,AUS,1130,1,A
11,18,3,MQ,ORD,1130,1,C
11,18,3,OO,ORD,1130,1,B
11,18,3,OO,ORD,1130,1,B
11,18,3,MQ,ORD,1130,1,C
11,18,3,OO,MKE,1130,1,B
11,18,3,WN,OAK,1130,1,A
11,18,3,WN,LAX,1130,1,A
11,18,3,EV,ATL,1130,1,B
11,18,3,MQ,IND,1130,1,C
11,18,3,OO,ORD,1130,1,B
11,18,3,UA,CMH,1145,1,B
11,18,3,EV,ORD,1145,1,A
11,18,3,WN,LGA,1145,1,A
11,18,3,EV,ORD,1145,1,C
11,18,3,MQ,ORD,1145,1,C
11,18,3,AA,SEA,1145,1,C
11,18,3,OO,ATL,1145,1,B
11,18,3,MQ,CMH,1145,1,C
11,18,3,EV,ORD,1145,1,C
11,18,3,WN,IND,1200,1,A
11,18,3,MQ,ROC,1200,1,B
11,18,3,AA,LGA,1200,1,A
11,18,3,MQ,PIT,1200,1,B
11,18,3,WN,SNA,1200,1,A
11,18,3,MQ,CID,1200,1,B
11,18,3,MQ,BUF,1200,1,C
11,18,3,AA,ORD,1200,1,A
11,18,3,MQ,AZO,1215,1,C
11,18,3,MQ,CLE,1215,1,C
11,18,3,MQ,LEX,1215,1,C
11,18,3,AA,PHL,1215,1,C
11,18,3,MQ,BNA,1215,1,B
11,18,3,NK,ATL,1215,1,B
11,18,3,OO,IND,1215,1,B
11,18,3,UA,MSN,1215,1,B
11,18,3,WN,SJC,1215,1,A
11,18,3,MQ,STL,1215,1,C
11,18,3,MQ,ORD,1215,1,B
11,18,3,OO,STL,1215,1,B
11,18,3,UA,SMF,1215,1,B
11,18,3,UA,AUS,1215,1,B
11,18,3,UA,PHX,1215,1,B
11,18,3,EV,CRW,1215,1,B
11,18,3,MQ,ORD,1230,1,C
11,18,3,UA,MCI,1230,1,B
11,18,3,MQ,ORD,1230,1,C
11,18,3,OO,FSD,1230,1,B
11,18,3,DL,LGA,1230,1,A
11,18,3,EV,ATW,1230,1,C
11,18,3,MQ,RST,1230,1,C
11,18,3,OO,MKE,1230,1,B
11,18,3,OO,FAR,1230,1,B
11,18,3,OO,EAU,1230,1,B
11,18,3,MQ,CVG,1230,1,C
11,18,3,UA,MSP,1230,1,C
11,18,3,UA,OMA,1230,1,C
11,18,3,AA,ORD,1230,1,A
11,18,3,EV,GRB,1230,1,C
11,18,3,UA,ORD,1245,1,B
11,18,3,WN,LAX,1245,1,A
11,18,3,MQ,ORD,1245,1,C
11,18,3,UA,LGA,1300,1,A
11,18,3,UA,ORD,1300,1,C
11,18,3,MQ,ORD,1300,1,C
11,18,3,UA,ALB,1315,1,B
11,18,3,MQ,GRR,1315,1,C
11,18,3,EV,TUL,1315,1,A
11,18,3,OO,ORD,1315,1,B
11,18,3,MQ,ORD,1315,1,C
11,18,3,MQ,ORD,1330,1,C
11,18,3,OO,DTW,1330,1,C
11,18,3,AA,ORD,1330,1,B
11,18,3,WN,OAK,1330,1,A
11,18,3,OO,DEN,1330,1,B
11,18,3,MQ,OMA,1330,1,C
11,18,3,MQ,ORD,1330,1,B
11,18,3,MQ,DSM,1330,1,C
11,18,3,WN,SFO,1330,1,A
11,18,3,AA,LGA,1345,1,A
11,18,3,UA,ORD,1345,1,B
11,18,3,EV,EVV,1345,1,C
11,18,3,OO,MSN,1345,1,A
11,18,3,OO,ORD,1345,1,B
11,18,3,OO,ORD,1345,1,C
11,18,3,OO,MKE,1345,1,C
11,18,3,UA,ROC,1345,1,B
11,18,3,MQ,ORD,1345,1,C
11,18,3,MQ,ORD,1345,1,C
11,18,3,WN,SEA,1345,1,A
11,18,3,OO,MBS,1345,1,B
11,18,3,EV,ABE,1345,1,B
11,18,3,UA,JAX,1400,1,A
11,18,3,EV,ORD,1400,1,C
11,18,3,OO,SYR,1400,1,B
11,18,3,OO,CLT,1400,1,C
11,18,3,AA,LAX,1400,1,A
11,18,3,UA,EWR,1400,1,B
11,18,3,WN,SAN,1400,1,A
11,18,3,EV,FNT,1400,1,C
11,18,3,OO,BDL,1400,1,C
11,18,3,UA,ORD,1400,1,B
11,18,3,EV,GSP,1400,1,C
11,18,3,EV,ELM,1400,1,C
11,18,3,OO,BNA,1400,1,C
11,18,3,EV,LAN,1400,1,C
11,18,3,NK,BWI,1400,1,C
11,18,3,UA,TPA,1400,1,C
11,18,3,EV,ORD,1400,1,C
11,18,3,NK,ORD,1400,1,C
11,18,3,EV,ROA,1400,1,B
11,18,3,EV,ATL,1400,1,B
11,18,3,MQ,ORD,1400,1,C
11,18,3,OO,BIS,1415,1,C
11,18,3,MQ,ORD,1415,1,C
11,18,3,EV,ORD,1415,1,C
11,18,3,EV,ORD,1415,1,B
11,18,3,MQ,MSN,1415,1,C
11,18,3,MQ,ORD,1430,1,C
11,18,3,MQ,ORD,1430,1,B
11,18,3,OO,PAH,1430,1,B
11,18,3,WN,ATL,1430,1,A
11,18,3,UA,DEN,1430,1,A
11,18,3,MQ,ORD,1430,1,C
11,18,3,MQ,ORD,1430,1,C
11,18,3,UA,ORD,1445,1,B
11,18,3,MQ,ORD,1445,1,C
11,18,3,OO,ORD,1445,1,B
11,18,3,UA,ORD,1445,1,B
11,18,3,OO,MOB,1445,1,B
11,18,3,UA,ORD,1445,1,C
11,18,3,MQ,ORD,1445,1,C
11,18,3,UA,ORD,1445,1,B
11,18,3,EV,IAH,1500,1,B
11,18,3,MQ,IND,1500,1,C
11,18,3,AA,ORD,1500,1,A
11,18,3,UA,ORD,1500,1,C
11,18,3,OO,ORD,1500,1,B
11,18,3,MQ,MDT,1500,1,C
11,18,3,MQ,ORD,1500,1,C
11,18,3,UA,ORD,1500,1,C
11,18,3,UA,LGA,1500,1,B
11,18,3,OO,MOT,1500,1,B
11,18,3,MQ,ORD,1500,1,C
11,18,3,AA,ORD,1500,1,C
11,18,3,MQ,ORD,1500,1,C
11,18,3,MQ,ORD,1500,1,C
11,18,3,MQ,ORD,1500,1,B
11,18,3,MQ,ROC,1500,1,C
11,18,3,OO,ORD,1500,1,C
11,18,3,OO,CHO,1515,1,B
11,18,3,MQ,HPN,1515,1,C
11,18,3,OO,DTW,1515,1,C
11,18,3,EV,CAE,1515,1,B
11,18,3,MQ,PIT,1515,1,C
11,18,3,MQ,CMI,1515,1,C
11,18,3,MQ,CVG,1515,1,C
11,18,3,MQ,ORD,1515,1,C
11,18,3,MQ,DTW,1515,1,C
11,18,3,WN,LAX,1530,1,A
11,18,3,MQ,ORD,1530,1,C
11,18,3,OO,DAY,1530,1,C
11,18,3,MQ,ORD,1530,1,C
11,18,3,MQ,ORD,1545,1,C
11,18,3,MQ,ORD,1545,1,C
11,18,3,EV,ORD,1545,1,A
11,18,3,MQ,ORD,1545,1,C
11,18,3,MQ,ORD,1545,1,C
11,18,3,MQ,ORD,1545,1,C
11,18,3,UA,DEN,1545,1,A
11,18,3,WN,PHX,1545,1,A
11,18,3,EV,MSN,1545,1,B
11,18,3,EV,GRB,1545,1,B
11,18,3,OO,SPI,1545,1,C
11,18,3,OO,XNA,1545,1,C
11,18,3,OO,ORD,1545,1,B
11,18,3,EV,SBN,1545,1,C
11,18,3,EV,DFW,1545,1,A
11,18,3,MQ,ORD,1600,1,C
11,18,3,OO,ATL,1600,1,B
11,18,3,EV,SGF,1600,1,B
11,18,3,AA,ATL,1600,1,B
11,18,3,WN,SFO,1600,1,A
11,18,3,OO,DCA,1615,1,C
11,18,3,OO,ORD,1615,1,C
11,18,3,UA,SFO,1615,1,B
11,18,3,OO,MKE,1615,1,C
11,18,3,OO,ORD,1615,1,B
11,18,3,OO,ORD,1630,1,C
11,18,3,WN,OAK,1630,1,A
11,18,3,OO,ORD,1630,1,B
11,18,3,EV,ORD,1630,1,C
11,18,3,EV,DTW,1630,1,A
11,18,3,MQ,ORD,1645,1,C
11,18,3,UA,CLE,1645,1,C
11,18,3,EV,ORD,1645,1,C
11,18,3,EV,TRI,1645,1,B
11,18,3,MQ,TUL,1645,1,C
11,18,3,MQ,DAY,1645,1,C
11,18,3,MQ,TOL,1645,1,C
11,18,3,OO,MKG,1645,1,C
11,18,3,MQ,EWR,1645,1,C
11,18,3,MQ,FNT,1645,1,C
11,18,3,MQ,AZO,1645,1,C
11,18,3,MQ,FWA,1645,1,C
11,18,3,MQ,CWA,1645,1,C
11,18,3,MQ,MSN,1645,1,C
11,18,3,MQ,ORD,1645,1,C
11,18,3,AA,ORD,1645,1,A
11,18,3,WN,LAX,1645,1,A
11,18,3,MQ,CMI,1645,1,C
11,18,3,MQ,PIA,1645,1,C
11,18,3,MQ,XNA,1645,1,C
11,18,3,MQ,PIT,1645,1,C
11,18,3,MQ,MCI,1700,1,C
11,18,3,AA,PHL,1700,1,B
11,18,3,MQ,GRR,1700,1,C
11,18,3,MQ,GRB,1700,1,C
11,18,3,AA,MSP,1700,1,C
11,18,3,UA,ORD,1700,1,A
11,18,3,VX,LAX,1700,1,C
11,18,3,WN,HOU,1700,1,A
11,18,3,MQ,RST,1700,1,C
11,18,3,OO,MKE,1700,1,B
11,18,3,UA,ORD,1700,1,B
11,18,3,MQ,SGF,1715,1,C
11,18,3,OO,MSP,1715,1,B
11,18,3,OO,MBS,1715,1,C
11,18,3,EV,ORD,1715,1,B
11,18,3,OO,ORD,1715,1,B
11,18,3,EV,ORD,1715,1,B
11,18,3,OO,ORD,1715,1,C
11,18,3,UA,ORD,1715,1,B
11,18,3,WN,BUR,1715,1,A
11,18,3,MQ,DTW,1715,1,C
11,18,3,MQ,DSM,1715,1,C
11,18,3,OO,DEN,1715,1,C
11,18,3,EV,ORD,1730,1,C
11,18,3,EV,ORD,1730,1,C
11,18,3,OO,ORD,1730,1,C
11,18,3,EV,ORD,1730,1,C
11,18,3,MQ,ORD,1730,1,C
11,18,3,OO,MSN,1730,1,C
11,18,3,OO,BUF,1730,1,C
11,18,3,MQ,CMH,1730,1,C
11,18,3,MQ,ORD,1730,1,C
11,18,3,MQ,CLE,1730,1,C
11,18,3,OO,DAY,1730,1,B
11,18,3,MQ,LGA,1730,1,A
11,18,3,EV,GNV,1730,1,B
11,18,3,EV,ORD,1730,1,B
11,18,3,OO,ORD,1730,1,C
11,18,3,OO,ATL,1730,1,C
11,18,3,OO,GRB,1730,1,C
11,18,3,OO,PIA,1730,1,C
11,18,3,OO,MLI,1730,1,C
11,18,3,OO,MOT,1745,1,B
11,18,3,AA,CLT,1745,1,B
11,18,3,NK,ORD,1745,1,C
11,18,3,AA,ORD,1745,1,A
11,18,3,EV,ORD,1745,1,C
11,18,3,UA,RDU,1745,1,A
11,18,3,NK,ORD,1745,1,C
11,18,3,EV,ORD,1800,1,C
11,18,3,UA,BOS,1800,1,C
11,18,3,EV,HPN,1800,1,C
11,18,3,MQ,CVG,1800,1,C
11,18,3,MQ,CID,1800,1,C
11,18,3,UA,EWR,1800,1,A
11,18,3,WN,OAK,1800,1,A
11,18,3,EV,ORD,1800,1,B
11,18,3,EV,ATL,1815,1,B
11,18,3,MQ,ORD,1815,1,C
11,18,3,EV,ORD,1815,1,C
11,18,3,MQ,ORD,1815,1,C
11,18,3,AA,DFW,1815,1,A
11,18,3,EV,LEX,1815,1,B
11,18,3,MQ,ORD,1815,1,C
11,18,3,OO,ORD,1815,1,C
11,18,3,MQ,ORD,1815,1,C
11,18,3,OO,ORD,1815,1,C
11,18,3,MQ,ORD,1815,1,C
11,18,3,OO,ORD,1815,1,B
11,18,3,VX,SFO,1815,1,C
11,18,3,MQ,ORD,1815,1,C
11,18,3,MQ,ORD,1815,1,C
11,18,3,OO,SLC,1815,1,A
11,18,3,OO,ORD,1815,1,C
11,18,3,MQ,ORD,1815,1,C
11,18,3,EV,TYS,1815,1,A
11,18,3,MQ,ORD,1815,1,C
11,18,3,MQ,IND,1830,1,C
11,18,3,MQ,ORD,1830,1,C
11,18,3,OO,ORD,1830,1,B
11,18,3,MQ,GRR,1830,1,C
11,18,3,WN,LAX,1830,1,A
11,18,3,EV,TLH,1830,1,B
11,18,3,MQ,BUF,1830,1,C
11,18,3,NK,DFW,1830,1,C
11,18,3,AA,LAX,1830,1,A
11,18,3,WN,SJC,1830,1,A
11,18,3,EV,MGM,1830,1,B
11,18,3,MQ,SYR,1830,1,C
11,18,3,MQ,ORD,1830,1,C
11,18,3,EV,PWM,1845,1,C
11,18,3,OO,CHO,1845,1,B
11,18,3,MQ,ORD,1845,1,C
11,18,3,AA,PHX,1845,1,A
11,18,3,WN,SJC,1845,1,A
11,18,3,EV,ATL,1900,1,B
11,18,3,MQ,ORD,1900,1,C
11,18,3,MQ,ROC,1900,1,C
11,18,3,EV,ORD,1900,1,C
11,18,3,UA,ORD,1900,1,B
11,18,3,OO,ORD,1900,1,C
11,18,3,OO,ORD,1900,1,C
11,18,3,OO,ORD,1900,1,C
11,18,3,OO,ORD,1900,1,C
11,18,3,EV,BTR,1900,1,B
11,18,3,OO,ORD,1900,1,C
11,18,3,MQ,ORD,1915,1,C
11,18,3,MQ,ORD,1915,1,C
11,18,3,EV,MOB,1915,1,B
11,18,3,MQ,ORD,1915,1,C
11,18,3,MQ,ORD,1915,1,C
11,18,3,EV,LIT,1915,1,C
11,18,3,MQ,ORD,1915,1,C
11,18,3,UA,EWR,1915,1,B
11,18,3,MQ,ORD,1915,1,C
11,18,3,MQ,ORD,1915,1,C
11,18,3,MQ,ORD,1915,1,C
11,18,3,MQ,ORD,1915,1,C
11,18,3,WN,PHX,1915,1,A
11,18,3,EV,CLE,1915,1,C
11,18,3,EV,ATL,1915,1,B
11,18,3,MQ,ORD,1930,1,C
11,18,3,MQ,ORD,1930,1,C
11,18,3,UA,SAT,1930,1,B
11,18,3,MQ,ORD,1930,1,C
11,18,3,MQ,ORD,1930,1,C
11,18,3,EV,LNK,1930,1,B
11,18,3,EV,ORD,1930,1,C
11,18,3,OO,MOT,1945,1,B
11,18,3,OO,BIS,1945,1,B
11,18,3,UA,SEA,1945,1,B
11,18,3,OO,ORD,1945,1,C
11,18,3,EV,ATL,1945,1,B
11,18,3,OO,ORD,2000,1,C
11,18,3,EV,PIA,2000,1,A
11,18,3,UA,ORD,2000,1,A
11,18,3,MQ,FAR,2000,1,C
11,18,3,MQ,ORD,2000,1,C
11,18,3,MQ,DBQ,2000,1,C
11,18,3,EV,ATL,2000,1,B
11,18,3,MQ,ALO,2000,1,C
11,18,3,MQ,ABQ,2015,1,C
11,18,3,OO,ORD,2015,1,A
11,18,3,MQ,MHK,2015,1,C
11,18,3,MQ,BMI,2015,1,C
11,18,3,OO,ORD,2015,1,B
11,18,3,MQ,SLC,2015,1,C
11,18,3,OO,JMS,2015,1,B
11,18,3,MQ,MEM,2015,1,C
11,18,3,MQ,TVC,2015,1,C
11,18,3,MQ,ORD,2015,1,C
11,18,3,MQ,ORD,2030,1,C
11,18,3,OO,ICT,2030,1,B
11,18,3,MQ,ORD,2030,1,C
11,18,3,EV,EWR,2030,1,A
11,18,3,MQ,EVV,2030,1,C
11,18,3,MQ,ELP,2030,1,C
11,18,3,MQ,ORD,2030,1,C
11,18,3,MQ,ORD,2045,1,C
11,18,3,MQ,SUX,2045,1,C
11,18,3,MQ,LSE,2045,1,C
11,18,3,MQ,ORD,2045,1,C
11,18,3,AA,PHX,2045,1,A
11,18,3,EV,PIB,2045,1,A
11,18,3,NK,DTW,2045,1,C
11,18,3,NK,ATL,2045,1,C
11,18,3,EV,ATW,2100,1,B
11,18,3,EV,BNA,2100,1,C
11,18,3,MQ,ORD,2100,1,C
11,18,3,MQ,ORD,2100,1,C
11,18,3,UA,EWR,2100,1,A
11,18,3,UA,BWI,2115,1,A
11,18,3,OO,ORD,2115,1,C
11,18,3,NK,PHL,2115,1,C
11,18,3,OO,PAH,2115,1,C
11,18,3,MQ,CVG,2130,1,C
11,18,3,MQ,LEX,2145,1,C
11,18,3,EV,TYR,2145,1,A
11,18,3,MQ,BNA,2145,1,C
11,18,3,MQ,DAY,2145,1,C
11,18,3,MQ,BNA,2200,1,A
11,18,3,MQ,DSM,2200,1,C
11,18,3,WN,SAN,2215,1,A
11,18,3,MQ,FWA,2215,1,C
11,18,3,EV,GRB,2230,1,B
11,18,3,EV,BDL,2315,1,B
11,18,3,UA,ORD,2315,1,B
11,18,3,OO,DVL,2330,1,B
11,19,4,OO,JMS,500,1,B
11,19,4,EV,DFW,515,1,A
11,19,4,EV,ORD,530,1,B
11,19,4,OO,ORD,530,1,B
11,19,4,EV,EWR,530,1,B
11,19,4,EV,ORD,530,1,B
11,19,4,EV,EWR,600,1,C
11,19,4,EV,LGA,600,1,A
11,19,4,WN,SJC,600,1,A
11,19,4,OO,DEN,615,1,B
11,19,4,OO,CVG,615,1,A
11,19,4,OO,DEN,630,1,B
11,19,4,OO,ORD,630,1,C
11,19,4,AA,ORD,630,1,A
11,19,4,EV,ATL,630,1,B
11,19,4,OO,DEN,630,1,B
11,19,4,OO,ORD,645,1,A
11,19,4,EV,MEI,700,1,A
11,19,4,AA,PHL,715,1,A
11,19,4,WN,DAL,730,1,A
11,19,4,OO,ORD,730,1,C
11,19,4,AA,ORD,745,1,A
11,19,4,UA,SEA,800,1,A
11,19,4,WN,LAX,800,1,A
11,19,4,UA,CLE,800,1,B
11,19,4,EV,ORD,800,1,B
11,19,4,EV,ATL,830,1,B
11,19,4,EV,BTV,900,1,C
11,19,4,UA,ORD,900,1,C
11,19,4,VX,JFK,915,1,C
11,19,4,WN,SFO,945,1,A
11,19,4,UA,ORD,945,1,A
11,19,4,AA,LGA,1000,1,C
11,19,4,AA,LGA,1000,1,C
11,19,4,DL,SFO,1000,1,A
11,19,4,AS,OME,1000,1,B
11,19,4,UA,EWR,1015,1,A
11,19,4,EV,CMH,1030,1,C
11,19,4,EV,RIC,1030,1,A
11,19,4,MQ,JFK,1030,1,C
11,19,4,VX,JFK,1045,1,C
11,19,4,UA,DEN,1045,1,A
11,19,4,EV,EWR,1045,1,C
11,19,4,UA,ORD,1045,1,B
11,19,4,EV,LGA,1100,1,C
11,19,4,B6,JFK,1100,1,C
11,19,4,WN,LAX,1130,1,A
11,19,4,WN,OAK,1145,1,A
11,19,4,B6,JFK,1200,1,C
11,19,4,AA,LGA,1200,1,C
11,19,4,AA,DCA,1200,1,C
11,19,4,AA,BOS,1200,1,C
11,19,4,DL,LAX,1200,1,A
11,19,4,EV,LGA,1200,1,A
11,19,4,EV,EWR,1200,1,C
11,19,4,EV,DAY,1200,1,C
11,19,4,EV,LGA,1215,1,A
11,19,4,AS,ANC,1230,1,B
11,19,4,AA,JFK,1245,1,C
11,19,4,MQ,JFK,1245,1,C
11,19,4,EV,EWR,1245,1,C
11,19,4,AA,LGA,1300,1,C
11,19,4,B6,JFK,1300,1,C
11,19,4,EV,CLE,1300,1,C
11,19,4,WN,LGA,1315,1,C
11,19,4,EV,EWR,1315,1,C
11,19,4,UA,MCO,1315,1,C
11,19,4,MQ,JFK,1315,1,C
11,19,4,WN,LGA,1315,1,C
11,19,4,EV,LGA,1330,1,C
11,19,4,MQ,JFK,1330,1,C
11,19,4,EV,CHS,1330,1,C
11,19,4,MQ,JFK,1330,1,C
11,19,4,EV,EWR,1345,1,C
11,19,4,EV,SAV,1400,1,A
11,19,4,AA,DCA,1400,1,C
11,19,4,AA,JFK,1400,1,C
11,19,4,EV,LGA,1415,1,A
11,19,4,EV,BDL,1415,1,C
11,19,4,AA,JFK,1430,1,C
11,19,4,AA,LGA,1430,1,C
11,19,4,WN,ATL,1430,1,B
11,19,4,WN,EWR,1430,1,C
11,19,4,MQ,XNA,1430,1,C
11,19,4,EV,EWR,1430,1,C
11,19,4,B6,JFK,1430,1,C
11,19,4,EV,EWR,1430,1,C
11,19,4,EV,BHM,1430,1,A
11,19,4,EV,EWR,1430,1,C
11,19,4,AA,SJC,1430,1,A
11,19,4,EV,EWR,1430,1,C
11,19,4,AA,JFK,1430,1,C
11,19,4,B6,JFK,1445,1,C
11,19,4,B6,JFK,1445,1,C
11,19,4,MQ,CHO,1445,1,C
11,19,4,MQ,CLE,1445,1,C
11,19,4,B6,JFK,1500,1,C
11,19,4,B6,RSW,1500,1,C
11,19,4,AA,BOS,1500,1,C
11,19,4,DL,TPA,1500,1,C
11,19,4,WN,STL,1500,1,C
11,19,4,WN,MDW,1515,1,C
11,19,4,MQ,BNA,1515,1,C
11,19,4,EV,EWR,1515,1,C
11,19,4,B6,MCO,1515,1,A
11,19,4,EV,STL,1530,1,C
11,19,4,EV,CLE,1530,1,C
11,19,4,MQ,CMH,1530,1,C
11,19,4,MQ,CVG,1530,1,C
11,19,4,EV,MKE,1545,1,C
