MONTH,DAY,DAY_OF_WEEK,AIRLINE,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DIVERTED
1,25,7,MQ,ORD,1845,1
1,25,7,UA,LGA,1900,1
1,25,7,B6,JFK,2145,1
1,25,7,EV,SHV,2200,1
1,26,1,WN,LGA,730,1
1,26,1,AA,LGA,745,1
1,26,1,WN,BWI,800,1
1,26,1,AA,MIA,800,1
1,26,1,AA,MIA,800,1
1,26,1,WN,BWI,800,1
1,26,1,AA,MCO,800,1
1,26,1,AA,MIA,800,1
1,26,1,AS,SCC,800,1
1,26,1,WN,BWI,800,1
1,26,1,AA,MIA,815,1
1,26,1,UA,LGA,815,1
1,26,1,OO,GEG,830,1
1,26,1,OO,APN,830,1
1,26,1,US,PIT,945,1
1,26,1,DL,MIA,1000,1
1,26,1,OO,ASE,1000,1
1,26,1,AA,LGA,1000,1
1,26,1,UA,LGA,1015,1
1,26,1,AA,LGA,1030,1
1,26,1,B6,LGA,1045,1
1,26,1,AA,LGA,1045,1
1,26,1,DL,LGA,1100,1
1,26,1,DL,LGA,1100,1
1,26,1,MQ,LGA,1115,1
1,26,1,DL,TUS,1115,1
1,26,1,OO,BFL,1115,1
1,26,1,B6,LGA,1130,1
1,26,1,AA,LGA,1130,1
1,26,1,AA,LGA,1130,1
1,26,1,MQ,LGA,1145,1
1,26,1,DL,LGA,1145,1
1,26,1,DL,LGA,1200,1
1,26,1,DL,LGA,1200,1
1,26,1,B6,LGA,1200,1
1,26,1,AA,LGA,1230,1
1,26,1,AA,LGA,1230,1
1,26,1,DL,LGA,1300,1
1,26,1,US,LGA,1300,1
1,26,1,US,LGA,1300,1
1,26,1,AA,LGA,1315,1
1,26,1,WN,LAS,1330,1
1,26,1,DL,LGA,1330,1
1,26,1,AA,DCA,1330,1
1,26,1,EV,BMI,1530,1
1,26,1,MQ,CMI,1730,1
1,26,1,OO,EUG,1945,1
1,26,1,OO,PSP,2200,1
1,26,1,OO,CPR,2200,1
1,26,1,US,PHX,2300,1
1,27,2,EV,IAH,600,1
1,27,2,AS,SCC,800,1
1,27,2,F9,LAX,815,1
1,27,2,DL,SJU,815,1
1,27,2,UA,DEN,845,1
1,27,2,WN,DCA,845,1
1,27,2,WN,IND,1100,1
1,27,2,HA,OGG,1115,1
1,27,2,UA,DSM,1230,1
1,27,2,DL,LAX,1345,1
1,27,2,AS,PSG,1400,1
1,27,2,OO,MAF,1415,1
1,27,2,OO,JMS,1745,1
1,27,2,WN,DAL,1900,1
1,27,2,OO,SUN,2100,1
1,27,2,EV,PHF,2100,1
1,27,2,B6,PSE,2330,1
1,28,3,OO,DEN,545,1
1,28,3,WN,DEN,600,1
1,28,3,WN,DEN,600,1
1,28,3,WN,DEN,600,1
1,28,3,OO,DEN,600,1
1,28,3,WN,DEN,600,1
1,28,3,OO,BOI,700,1
1,28,3,EV,CRP,730,1
1,28,3,OO,DEN,745,1
1,28,3,AS,BOS,745,1
1,28,3,OO,BOI,800,1
1,28,3,DL,LAX,815,1
1,28,3,WN,DEN,900,1
1,28,3,UA,EWR,900,1
1,28,3,OO,ISN,1115,1
1,28,3,OO,SUN,1115,1
1,28,3,EV,IAH,1415,1
1,28,3,AS,SCC,1500,1
1,28,3,US,SFO,1800,1
1,28,3,WN,ONT,1815,1
1,28,3,OO,SUN,2100,1
1,28,3,EV,BPT,2115,1
1,29,4,WN,SJC,600,1
1,29,4,AS,SJC,600,1
1,29,4,AS,SJC,600,1
1,29,4,EV,CMH,600,1
1,29,4,WN,SJC,615,1
1,29,4,WN,SJC,615,1
1,29,4,OO,SJC,630,1
1,29,4,WN,SJC,645,1
1,29,4,AS,SJC,645,1
1,29,4,WN,SJC,700,1
1,29,4,OO,SJC,700,1
1,29,4,WN,SJC,700,1
1,29,4,OO,LAX,730,1
1,29,4,US,LAX,730,1
1,29,4,OO,PDX,800,1
1,29,4,AA,MIA,800,1
1,29,4,UA,IAD,815,1
1,29,4,DL,SMF,945,1
1,29,4,AA,PBI,1330,1
1,29,4,AA,DFW,1400,1
1,29,4,DL,ATL,1530,1
1,29,4,MQ,DRO,1530,1
1,29,4,OO,PHX,1600,1
1,29,4,AA,LAX,1730,1
1,29,4,EV,SAT,1945,1
1,29,4,US,STL,1945,1
1,29,4,EV,OMA,2000,1
1,30,5,OO,BOI,700,1
1,30,5,UA,SEA,700,1
1,30,5,OO,BOI,800,1
1,30,5,OO,ORD,900,1
1,30,5,OO,SFO,945,1
1,30,5,AS,HNL,945,1
1,30,5,MQ,SAF,945,1
1,30,5,OO,BOI,945,1
1,30,5,OO,SFO,1000,1
1,30,5,OO,FCA,1000,1
1,30,5,VX,SFO,1000,1
1,30,5,OO,SFO,1015,1
1,30,5,EV,ERI,1030,1
1,30,5,AA,LAX,1100,1
1,30,5,EV,GUC,1100,1
1,30,5,OO,INL,1115,1
1,30,5,WN,BUR,1345,1
1,30,5,OO,SEA,1445,1
1,30,5,DL,JFK,1500,1
1,30,5,OO,SEA,1500,1
1,30,5,DL,EWR,1515,1
1,30,5,OO,SEA,1515,1
1,30,5,UA,IAD,1545,1
1,30,5,AA,EGE,1730,1
1,30,5,OO,SEA,1900,1
1,30,5,MQ,GJT,2000,1
1,30,5,DL,LGA,2145,1
1,30,5,AS,BLI,2400,1
1,31,6,AS,SEA,45,1
1,31,6,AS,SEA,500,1
1,31,6,OO,HIB,600,1
1,31,6,OO,SEA,600,1
1,31,6,EV,DEN,615,1
1,31,6,OO,ASE,700,1
1,31,6,WN,CMH,800,1
1,31,6,OO,SEA,800,1
1,31,6,OO,ASE,815,1
1,31,6,B6,ORH,815,1
1,31,6,OO,ASE,900,1
1,31,6,UA,EGE,900,1
1,31,6,MQ,ASE,900,1
1,31,6,OO,ASE,915,1
1,31,6,OO,ASE,930,1
1,31,6,EV,BIS,1000,1
1,31,6,OO,ASE,1000,1
1,31,6,DL,SNA,1000,1
1,31,6,OO,ASE,1015,1
1,31,6,DL,EGE,1015,1
1,31,6,MQ,ORD,1100,1
1,31,6,OO,ASE,1130,1
1,31,6,OO,MOT,1145,1
1,31,6,OO,ASE,1200,1
1,31,6,MQ,RAP,1215,1
1,31,6,OO,ASE,1230,1
1,31,6,MQ,ASE,1300,1
1,31,6,US,PHL,1330,1
1,31,6,DL,ATL,1515,1
1,31,6,US,PHX,2215,1
1,31,6,US,PHX,2245,1
1,31,6,US,PHX,2300,1
1,31,6,US,PHX,2315,1
1,31,6,US,PHX,2330,1
1,31,6,US,PHX,2345,1
1,31,6,US,PHX,2345,1
2,1,7,US,PHX,500,1
2,1,7,US,PHX,515,1
2,1,7,US,PHX,545,1
2,1,7,US,PHX,545,1
2,1,7,US,PHX,545,1
2,1,7,US,PHX,545,1
2,1,7,US,PHX,600,1
2,1,7,US,PHX,600,1
2,1,7,OO,ORD,600,1
2,1,7,US,PHX,630,1
2,1,7,US,PHX,645,1
2,1,7,WN,PHX,645,1
2,1,7,DL,PHX,700,1
2,1,7,US,PHX,700,1
2,1,7,AA,ORD,700,1
2,1,7,US,PHX,715,1
2,1,7,US,PHX,715,1
2,1,7,AA,ORD,715,1
2,1,7,US,PHX,715,1
2,1,7,DL,BOS,730,1
2,1,7,US,PHX,730,1
2,1,7,WN,PHX,730,1
2,1,7,US,PHX,745,1
2,1,7,AA,ORD,745,1
2,1,7,WN,PHX,745,1
2,1,7,OO,TUS,800,1
2,1,7,DL,PHX,815,1
2,1,7,AA,ORD,815,1
2,1,7,AA,ORD,815,1
2,1,7,US,PHX,845,1
2,1,7,AA,ORD,845,1
2,1,7,AS,OGG,900,1
2,1,7,AA,ORD,900,1
2,1,7,EV,TUS,900,1
2,1,7,WN,SLC,915,1
2,1,7,MQ,DSM,915,1
2,1,7,AS,HNL,945,1
2,1,7,AA,ORD,1000,1
2,1,7,UA,ORD,1000,1
2,1,7,AS,LIH,1015,1
2,1,7,AS,KOA,1015,1
2,1,7,WN,ATL,1015,1
2,1,7,WN,MKE,1015,1
2,1,7,OO,CID,1045,1
2,1,7,WN,MKE,1100,1
2,1,7,WN,MKE,1115,1
2,1,7,UA,LAX,1130,1
2,1,7,AA,ORD,1145,1
2,1,7,AA,ORD,1200,1
2,1,7,DL,SEA,1200,1
2,1,7,UA,CLE,1215,1
2,1,7,EV,RIC,1230,1
2,1,7,WN,PHL,1230,1
2,1,7,UA,ORD,1230,1
2,1,7,UA,ORD,1230,1
2,1,7,MQ,ASE,1300,1
2,1,7,AA,ORD,1315,1
2,1,7,AA,ORD,1315,1
2,1,7,US,ORD,1330,1
2,1,7,DL,ORD,1345,1
2,1,7,UA,ORD,1400,1
2,1,7,AA,ORD,1430,1
2,1,7,AA,ORD,1430,1
2,1,7,US,ORD,1445,1
2,1,7,UA,ORD,1600,1
2,1,7,US,PHL,1600,1
2,1,7,DL,PHX,1600,1
2,1,7,UA,ORD,1630,1
2,1,7,UA,ORD,1645,1
2,1,7,NK,ORD,1700,1
2,1,7,EV,CLE,1700,1
2,1,7,EV,TYS,1745,1
2,1,7,DL,MDT,2045,1
2,1,7,AA,DTW,2100,1
2,1,7,B6,BOS,2400,1
2,2,1,UA,BOS,600,1
2,2,1,WN,MDW,600,1
2,2,1,WN,MDW,600,1
2,2,1,DL,LGA,630,1
2,2,1,DL,JFK,645,1
2,2,1,B6,JFK,700,1
2,2,1,DL,LGA,700,1
2,2,1,DL,LGA,700,1
2,2,1,WN,MDW,700,1
2,2,1,EV,LGA,700,1
2,2,1,VX,JFK,700,1
2,2,1,DL,JFK,715,1
2,2,1,DL,LGA,730,1
2,2,1,VX,JFK,730,1
2,2,1,DL,LGA,730,1
2,2,1,DL,LGA,745,1
2,2,1,WN,BOS,745,1
2,2,1,WN,MDW,800,1
2,2,1,AA,JFK,815,1
2,2,1,DL,LGA,815,1
2,2,1,UA,LGA,815,1
2,2,1,DL,LGA,845,1
2,2,1,AA,JFK,845,1
2,2,1,MQ,LGA,930,1
2,2,1,B6,JFK,1000,1
2,2,1,DL,EWR,1000,1
2,2,1,WN,CLE,1000,1
2,2,1,AA,LGA,1000,1
2,2,1,B6,BOS,1015,1
2,2,1,B6,BOS,1015,1
2,2,1,UA,LGA,1015,1
2,2,1,AA,JFK,1030,1
2,2,1,MQ,LGA,1030,1
2,2,1,B6,LGA,1045,1
2,2,1,AA,LGA,1045,1
2,2,1,WN,MDW,1100,1
2,2,1,DL,MCO,1115,1
2,2,1,B6,JFK,1115,1
2,2,1,DL,JFK,1115,1
2,2,1,WN,LAS,1115,1
2,2,1,NK,LGA,1130,1
2,2,1,AA,LGA,1130,1
2,2,1,AA,LGA,1130,1
2,2,1,B6,JFK,1145,1
2,2,1,B6,LGA,1200,1
2,2,1,DL,JFK,1200,1
2,2,1,DL,JFK,1215,1
2,2,1,DL,JFK,1215,1
2,2,1,DL,JFK,1215,1
2,2,1,WN,LGA,1215,1
2,2,1,B6,JFK,1230,1
2,2,1,AA,LGA,1230,1
2,2,1,B6,BOS,1230,1
2,2,1,WN,CLE,1230,1
2,2,1,AA,DFW,1245,1
2,2,1,B6,JFK,1245,1
2,2,1,MQ,JFK,1245,1
2,2,1,MQ,JFK,1300,1
2,2,1,DL,JFK,1300,1
2,2,1,OO,JAC,1300,1
2,2,1,US,LGA,1300,1
2,2,1,AA,JFK,1300,1
2,2,1,B6,BOS,1315,1
2,2,1,MQ,LGA,1315,1
2,2,1,DL,DTW,1330,1
2,2,1,WN,LGA,1545,1
2,2,1,WN,MSY,1600,1
2,2,1,VX,SFO,1630,1
2,2,1,WN,LGA,1645,1
2,2,1,OO,CEC,1745,1
2,2,1,WN,MKE,1800,1
2,2,1,HA,KOA,1800,1
2,2,1,EV,ERI,1930,1
2,2,1,B6,JFK,2130,1
2,2,1,OO,SUN,2145,1
2,3,2,UA,IAH,600,1
2,3,2,MQ,BUF,745,1
2,3,2,UA,DEN,815,1
2,3,2,AS,LIH,830,1
2,3,2,OO,GFK,915,1
2,3,2,AS,HNL,945,1
2,3,2,B6,SEA,1000,1
2,3,2,AS,KOA,1015,1
2,3,2,WN,MDW,1030,1
2,3,2,B6,SJU,1115,1
2,3,2,OO,SUN,1115,1
2,3,2,OO,CEC,1200,1
2,3,2,DL,ATL,1245,1
2,3,2,EV,RST,1345,1
2,3,2,F9,LGA,1345,1
2,3,2,DL,MSP,1415,1
2,3,2,EV,ABQ,1445,1
2,3,2,DL,JFK,1500,1
2,3,2,F9,LAS,1515,1
2,3,2,AS,SEA,1515,1
2,3,2,OO,MAF,2000,1
2,3,2,OO,SMX,2000,1
2,3,2,DL,LGA,2100,1
2,3,2,EV,MAF,2115,1
2,4,3,MQ,MAF,715,1
2,4,3,AA,DFW,715,1
2,4,3,EV,DTW,730,1
2,4,3,AS,OME,1030,1
2,4,3,DL,MDW,1030,1
2,4,3,DL,DTW,1130,1
2,4,3,UA,CLE,1215,1
2,4,3,NK,DFW,1315,1
2,4,3,UA,CLE,1315,1
2,4,3,AA,CLE,1415,1
2,4,3,EV,CLE,1430,1
2,4,3,EV,EWR,1430,1
2,4,3,EV,EWR,1530,1
2,4,3,WN,PBI,1530,1
2,4,3,EV,CLE,1545,1
2,4,3,EV,CLE,1545,1
2,4,3,UA,CLE,1600,1
2,4,3,DL,CLE,1615,1
2,4,3,EV,CLE,1700,1
2,4,3,EV,ORD,1700,1
2,4,3,DL,DTW,1715,1
2,4,3,AS,SEA,1730,1
2,4,3,OO,DTW,1745,1
2,4,3,VX,LAX,1745,1
2,4,3,OO,RDM,1800,1
2,4,3,WN,PVD,1815,1
2,4,3,OO,AUS,1845,1
2,4,3,B6,LGA,2015,1
2,4,3,EV,HRL,2100,1
2,4,3,EV,DAL,2100,1
2,4,3,DL,LAX,2300,1
2,4,3,DL,LAX,2300,1
2,4,3,HA,LAX,2315,1
2,4,3,DL,LAX,2330,1
2,5,4,AA,MIA,500,1
2,5,4,AA,MIA,515,1
2,5,4,AA,MIA,545,1
2,5,4,AA,MIA,545,1
2,5,4,AA,MIA,600,1
2,5,4,AA,MIA,600,1
2,5,4,WN,LAX,600,1
2,5,4,WN,LAX,600,1
2,5,4,WN,FLL,600,1
2,5,4,WN,LAX,600,1
2,5,4,MQ,MIA,600,1
2,5,4,MQ,MIA,600,1
2,5,4,OO,LAX,600,1
2,5,4,MQ,MIA,615,1
2,5,4,WN,FLL,615,1
2,5,4,AA,MIA,615,1
2,5,4,WN,SAN,615,1
2,5,4,OO,LAX,630,1
2,5,4,NK,FLL,630,1
2,5,4,WN,SAN,630,1
2,5,4,MQ,MIA,645,1
2,5,4,AA,LAX,645,1
2,5,4,OO,LAX,645,1
2,5,4,OO,LAX,700,1
2,5,4,AA,MIA,700,1
2,5,4,OO,LAX,700,1
2,5,4,MQ,DFW,700,1
2,5,4,OO,LAX,715,1
2,5,4,DL,LAX,715,1
2,5,4,WN,SNA,715,1
2,5,4,MQ,DFW,815,1
2,5,4,UA,BOS,830,1
2,5,4,OO,LGB,830,1
2,5,4,AA,DEN,845,1
2,5,4,AA,EWR,1000,1
2,5,4,WN,GRR,1030,1
2,5,4,MQ,ASE,1300,1
2,5,4,EV,COS,1430,1
2,5,4,AS,SIT,1645,1
2,5,4,EV,EWR,1730,1
2,5,4,AS,JNU,1830,1
2,5,4,B6,FLL,1900,1
2,5,4,AS,JNU,1945,1
2,5,4,EV,ROA,2000,1
2,6,5,AS,JNU,600,1
2,6,5,AS,JNU,745,1
2,6,5,EV,ICT,800,1
2,6,5,DL,SFO,815,1
2,6,5,OO,SFO,900,1
2,6,5,AS,WRG,930,1
2,6,5,AS,SFO,1000,1
2,6,5,AS,SFO,1015,1
2,6,5,WN,RNO,1030,1
2,6,5,DL,SLC,1130,1
2,6,5,UA,SFO,1400,1
2,6,5,AS,SFO,1400,1
2,6,5,AS,SCC,1500,1
2,6,5,AA,LAX,1600,1
2,6,5,DL,LAX,1815,1
2,6,5,WN,CHS,1945,1
2,6,5,DL,ANC,2100,1
2,7,6,UA,SFO,630,1
2,7,6,WN,SNA,700,1
2,7,6,OO,JAC,815,1
2,7,6,EV,ORD,815,1
2,7,6,OO,JAC,815,1
2,7,6,US,MIA,945,1
2,7,6,OO,FCA,945,1
2,7,6,EV,ORD,1115,1
2,7,6,OO,LAX,1230,1
2,7,6,MQ,RDU,1245,1
2,7,6,US,DCA,1345,1
2,7,6,AA,DFW,1445,1
2,7,6,AS,SCC,1500,1
2,7,6,OO,SLC,1630,1
2,7,6,B6,SFO,2000,1
2,7,6,OO,MRY,2100,1
2,7,6,B6,FLL,2130,1
2,8,7,UA,SFO,600,1
2,8,7,OO,SFO,615,1
2,8,7,WN,BNA,800,1
2,8,7,B6,LAX,815,1
2,8,7,B6,SFO,830,1
2,8,7,EV,LGA,845,1
2,8,7,OO,IAH,845,1
2,8,7,VX,SFO,900,1
2,8,7,EV,ISN,1000,1
2,8,7,WN,SNA,1015,1
2,8,7,VX,SFO,1030,1
2,8,7,EV,LGA,1045,1
2,8,7,WN,PHX,1045,1
2,8,7,DL,LGA,1100,1
2,8,7,DL,MCO,1115,1
2,8,7,AS,SFO,1200,1
2,8,7,UA,EWR,1230,1
2,8,7,UA,SFO,1430,1
2,8,7,EV,ORD,1430,1
2,8,7,DL,MSP,1500,1
2,8,7,UA,EWR,1500,1
2,8,7,EV,SBN,1515,1
2,8,7,B6,ORH,1530,1
2,8,7,B6,SFO,1645,1
2,8,7,B6,SAN,1700,1
2,8,7,B6,LAX,1715,1
2,8,7,EV,CLE,1730,1
2,8,7,B6,PHX,1730,1
2,8,7,VX,LAX,1745,1
2,8,7,AA,RNO,1745,1
2,8,7,B6,SJC,1830,1
2,8,7,WN,HOU,1900,1
2,8,7,VX,SFO,1900,1
2,8,7,EV,BTR,1900,1
2,8,7,WN,CAK,1915,1
2,8,7,B6,LAX,1930,1
2,8,7,WN,LAX,1930,1
2,8,7,B6,SFO,2000,1
2,8,7,OO,PIT,2000,1
2,8,7,AA,DAY,2015,1
2,8,7,WN,AUS,2015,1
2,8,7,AA,LAX,2015,1
2,8,7,US,RNO,2115,1
2,8,7,B6,LAX,2145,1
2,8,7,DL,TLH,2200,1
2,8,7,AA,MIA,2345,1
2,9,1,DL,LGA,600,1
2,9,1,MQ,LGA,600,1
2,9,1,MQ,LGA,645,1
2,9,1,AA,STL,645,1
2,9,1,MQ,DFW,645,1
2,9,1,EV,STL,700,1
2,9,1,DL,ATL,715,1
2,9,1,EV,CRP,730,1
2,9,1,EV,HPN,800,1
2,9,1,US,LGA,800,1
2,9,1,B6,SFO,830,1
2,9,1,EV,ISN,1000,1
2,9,1,OO,DIK,1000,1
2,9,1,AS,SEA,1000,1
2,9,1,DL,BOS,1000,1
2,9,1,EV,HPN,1015,1
2,9,1,EV,ISN,1015,1
2,9,1,EV,DIK,1015,1
2,9,1,VX,SFO,1030,1
2,9,1,VX,SFO,1030,1
2,9,1,AA,DFW,1045,1
2,9,1,WN,PVD,1100,1
2,9,1,OO,ISN,1115,1
2,9,1,DL,JFK,1300,1
2,9,1,OO,FAR,1345,1
2,9,1,MQ,CID,1430,1
2,9,1,DL,JFK,1500,1
2,9,1,EV,STL,1545,1
2,9,1,NK,PBI,1600,1
2,9,1,VX,SFO,1730,1
2,9,1,EV,SCE,1830,1
2,9,1,B6,LGA,1845,1
2,9,1,OO,JMS,2000,1
2,9,1,UA,SNA,2000,1
2,9,1,DL,DAB,2100,1
2,10,2,NK,ORD,130,1
2,10,2,OO,JMS,645,1
2,10,2,OO,JMS,700,1
2,10,2,EV,MFE,730,1
2,10,2,AS,LIH,830,1
2,10,2,AS,OGG,900,1
2,10,2,AS,HNL,945,1
2,10,2,EV,ISN,1000,1
2,10,2,OO,ISN,1000,1
2,10,2,OO,LAN,1000,1
2,10,2,UA,KOA,1000,1
2,10,2,AS,KOA,1015,1
2,10,2,AS,OGG,1100,1
2,10,2,UA,JAC,1115,1
2,10,2,WN,BUF,1145,1
2,10,2,OO,ABR,1345,1
2,10,2,UA,EWR,1430,1
2,10,2,WN,DEN,1500,1
2,10,2,UA,EWR,1615,1
2,10,2,EV,EWR,1730,1
2,10,2,UA,PHX,1745,1
2,10,2,EV,RST,2030,1
2,11,3,AS,HNL,700,1
2,11,3,OO,SEA,700,1
2,11,3,AS,KOA,715,1
2,11,3,B6,BOS,800,1
2,11,3,OO,BIL,800,1
2,11,3,WN,LGA,815,1
2,11,3,MQ,LGA,815,1
2,11,3,AA,LGA,830,1
2,11,3,AS,LIH,830,1
2,11,3,WN,AMA,845,1
2,11,3,AS,OGG,900,1
2,11,3,AS,HNL,945,1
2,11,3,DL,LGA,945,1
2,11,3,US,LGA,1000,1
2,11,3,EV,LGA,1015,1
2,11,3,AS,KOA,1015,1
2,11,3,AS,OGG,1100,1
2,11,3,DL,DTW,1330,1
2,11,3,UA,LAX,1515,1
2,11,3,DL,ROC,2045,1
2,11,3,B6,JFK,2145,1
2,12,4,WN,SAN,630,1
2,12,4,AA,DFW,715,1
2,12,4,AA,MIA,730,1
2,12,4,OO,OMA,830,1
2,12,4,DL,MIA,845,1
2,12,4,AS,BOS,845,1
2,12,4,EV,LRD,900,1
2,12,4,DL,MSY,945,1
2,12,4,US,SJU,1000,1
2,12,4,OO,CLE,1000,1
2,12,4,OO,ISN,1115,1
2,12,4,OO,ABR,1345,1
2,12,4,DL,HNL,1445,1
2,12,4,DL,JFK,1515,1
2,12,4,OO,MRY,1630,1
2,12,4,UA,SFO,1715,1
2,12,4,US,SEA,1800,1
2,12,4,OO,EUG,2230,1
2,13,5,UA,IAH,830,1
2,13,5,UA,SFO,830,1
2,13,5,UA,CLE,1015,1
2,13,5,OO,LAS,1215,1
2,13,5,OO,ACV,1245,1
2,13,5,OO,ASE,1345,1
2,13,5,DL,LGA,1845,1
2,13,5,F9,DEN,1915,1
2,14,6,EV,ORD,815,1
2,14,6,DL,SEA,845,1
2,14,6,EV,DTW,845,1
2,14,6,EV,CAK,845,1
2,14,6,AA,CLE,900,1
2,14,6,OO,RAP,900,1
2,14,6,F9,CLE,930,1
2,14,6,EV,CLE,945,1
2,14,6,EV,ISN,945,1
2,14,6,WN,DAY,945,1
2,14,6,AS,OGG,1000,1
2,14,6,OO,ISN,1000,1
2,14,6,OO,SBN,1000,1
2,14,6,WN,DTW,1015,1
2,14,6,EV,CLE,1015,1
2,14,6,UA,OGG,1015,1
2,14,6,DL,CLE,1030,1
2,14,6,EV,CLE,1030,1
2,14,6,WN,CMH,1030,1
2,14,6,UA,IAD,1045,1
2,14,6,WN,CMH,1045,1
2,14,6,OO,FWA,1115,1
2,14,6,AS,OGG,1115,1
2,14,6,B6,ORH,1115,1
2,14,6,UA,CLE,1130,1
2,14,6,WN,BWI,1145,1
2,14,6,WN,BWI,1200,1
2,14,6,UA,OGG,1200,1
2,14,6,WN,PVD,1300,1
2,14,6,WN,MSY,1330,1
2,14,6,US,PHL,1330,1
2,14,6,HA,OGG,1345,1
2,14,6,WN,BWI,1345,1
2,14,6,B6,BOS,1345,1
2,14,6,WN,PIT,1415,1
2,14,6,WN,PIT,1430,1
2,14,6,WN,PIT,1445,1
2,14,6,AA,IAD,1500,1
2,14,6,WN,CLE,1515,1
2,14,6,OO,MOT,1530,1
2,14,6,US,CLT,1530,1
2,14,6,B6,BOS,1600,1
2,14,6,WN,BWI,1615,1
2,14,6,WN,BWI,1645,1
2,14,6,AA,MIA,1700,1
2,14,6,WN,BWI,1715,1
2,14,6,WN,BWI,1730,1
2,14,6,WN,BWI,1730,1
2,14,6,WN,BWI,1730,1
2,14,6,AA,RDU,1745,1
2,14,6,US,RIC,1745,1
2,14,6,B6,BWI,1800,1
2,14,6,WN,MCO,1800,1
2,14,6,WN,BWI,1800,1
2,14,6,DL,GSP,1900,1
2,14,6,B6,SEA,1900,1
2,14,6,EV,RIC,1900,1
2,14,6,OO,AVL,1930,1
2,14,6,B6,LAS,1945,1
2,14,6,B6,SFO,2000,1
2,14,6,MQ,ORF,2015,1
2,14,6,US,RDU,2015,1
2,14,6,AA,BWI,2130,1
2,14,6,DL,DCA,2145,1
2,14,6,DL,ATL,2230,1
2,15,7,WN,DCA,730,1
2,15,7,AA,LAX,845,1
2,15,7,MQ,ASE,900,1
2,15,7,MQ,ORF,930,1
2,15,7,UA,LAS,1000,1
2,15,7,OO,SUN,1045,1
2,15,7,F9,TTN,1100,1
2,15,7,OO,ASE,1115,1
2,15,7,OO,SUN,1115,1
2,15,7,OO,ASE,1130,1
2,15,7,OO,ASE,1200,1
2,15,7,WN,MKE,1200,1
2,15,7,MQ,ASE,1300,1
2,15,7,EV,ATL,1400,1
2,15,7,OO,ASE,1415,1
2,15,7,B6,LGA,1730,1
2,15,7,WN,IAD,1800,1
2,15,7,MQ,DFW,1815,1
2,15,7,EV,IAD,1930,1
2,15,7,WN,DCA,1945,1
2,15,7,F9,IAD,1945,1
2,15,7,EV,TUL,2015,1
2,15,7,MQ,SGF,2130,1
2,15,7,WN,TUL,2200,1
2,16,1,NK,FLL,630,1
2,16,1,EV,BNA,715,1
2,16,1,EV,SGF,830,1
2,16,1,EV,SPS,900,1
2,16,1,MQ,ASE,900,1
2,16,1,AA,HOU,915,1
2,16,1,B6,LAS,1000,1
2,16,1,WN,MCO,1000,1
2,16,1,WN,LIT,1015,1
2,16,1,AA,AUS,1100,1
2,16,1,DL,RDU,1115,1
2,16,1,EV,ROA,1130,1
2,16,1,DL,JFK,1215,1
2,16,1,OO,ASE,1215,1
2,16,1,EV,JAN,1345,1
2,16,1,UA,DCA,1400,1
2,16,1,AA,LAX,1445,1
2,16,1,OO,DEN,1530,1
2,16,1,US,CLT,1530,1
2,16,1,B6,DCA,1545,1
2,16,1,EV,DEN,1545,1
2,16,1,US,PHL,1545,1
2,16,1,OO,DEN,1600,1
2,16,1,B6,BOS,1600,1
2,16,1,UA,RDU,1600,1
2,16,1,WN,BNA,1645,1
2,16,1,UA,DEN,1645,1
2,16,1,WN,BNA,1700,1
2,16,1,AA,DCA,1715,1
2,16,1,B6,DCA,1715,1
2,16,1,US,CLT,1730,1
2,16,1,DL,ATL,1745,1
2,16,1,WN,BWI,1745,1
2,16,1,WN,BWI,1745,1
2,16,1,UA,DEN,1745,1
2,16,1,DL,DCA,1745,1
2,16,1,EV,ATL,1800,1
2,16,1,WN,DCA,1800,1
2,16,1,WN,BWI,1800,1
2,16,1,AA,ATL,1815,1
2,16,1,DL,DCA,1815,1
2,16,1,WN,DCA,1845,1
2,16,1,UA,DCA,1900,1
2,16,1,US,CLT,1915,1
2,16,1,EV,PVD,1915,1
2,16,1,B6,BOS,2000,1
2,16,1,MQ,ROW,2045,1
2,16,1,F9,IAD,2045,1
2,16,1,DL,AGS,2245,1
2,17,2,US,CLT,500,1
2,17,2,EV,IAH,630,1
2,17,2,OO,SFO,645,1
2,17,2,AA,MIA,700,1
2,17,2,DL,ORF,730,1
2,17,2,WN,ORF,830,1
2,17,2,WN,CLT,845,1
2,17,2,OO,ASE,900,1
2,17,2,OO,ASE,900,1
2,17,2,MQ,ASE,900,1
2,17,2,OO,ASE,900,1
2,17,2,WN,RSW,915,1
2,17,2,UA,HNL,915,1
2,17,2,EV,ATL,1100,1
2,17,2,OO,ASE,1200,1
2,17,2,AA,DFW,1215,1
2,17,2,MQ,ASE,1300,1
2,17,2,OO,ASE,1330,1
2,17,2,OO,ASE,1430,1
2,17,2,EV,IAH,1500,1
2,17,2,EV,IAH,1645,1
2,17,2,WN,MSP,1700,1
2,17,2,WN,BWI,1700,1
2,17,2,DL,MSP,1715,1
2,17,2,MQ,SGF,1745,1
2,17,2,AA,MFE,1800,1
2,17,2,DL,MCI,1800,1
2,17,2,OO,ONT,1815,1
2,18,3,AA,MIA,515,1
2,18,3,EV,DEN,600,1
2,18,3,DL,MSP,615,1
2,18,3,WN,ONT,630,1
